Date,vader_score,CP
2019-02-27,0.33464,2792.38
2019-02-28,0.0,2784.49
2019-03-01,-0.04862000000000001,2803.69
2019-03-04,0.1591,2792.81
2019-03-05,0.09587999999999999,2789.65
2019-03-06,-0.6249,2771.45
2019-03-07,0.254675,2748.93
2019-03-08,0.140875,2743.07
2019-03-11,0.12040000000000001,2783.3000000000006
2019-03-12,0.0,2791.52
2019-03-13,0.056979999999999996,2810.92
2019-03-14,-0.21413333333333337,2808.48
2019-03-15,-0.033428571428571426,2822.48
2019-03-18,0.033716666666666666,2832.94
2019-03-19,-0.2732,2832.57
2019-03-21,0.1909,2854.88
2019-03-22,-0.7579,2800.71
2019-03-25,-0.033019999999999994,2798.36
2019-03-26,-0.027600000000000013,2818.46
2019-03-27,0.4404,2805.37
2019-03-28,0.0,2815.44
2019-03-29,0.22616,2834.4
2019-04-01,0.15689999999999998,2867.19
2019-04-02,0.10246666666666666,2867.24
2019-04-03,0.26632500000000003,2873.4
2019-04-04,0.0,2879.39
2019-04-05,0.5267,2892.74
2019-04-08,0.01481999999999999,2895.77
2019-04-09,0.350875,2878.2
2019-04-10,0.0,2888.21
2019-04-11,0.10115,2888.32
2019-04-12,0.05036666666666667,2907.41
2019-04-15,0.2202,2905.58
2019-04-16,0.0,2907.06
2019-04-17,0.49905,2900.45
2019-04-18,0.1806,2905.03
2019-04-22,0.5719,2907.97
2019-04-23,-0.08236,2933.68
2019-04-24,-0.023424999999999994,2927.25
2019-04-25,-0.24945,2926.17
2019-04-26,-0.14049999999999999,2939.8799999999997
2019-04-29,-0.035100000000000006,2943.03
2019-04-30,0.164,2945.83
2019-05-01,-0.1783,2923.73
2019-05-02,0.253825,2917.52
2019-05-03,-0.18213333333333334,2945.64
2019-05-06,0.181225,2932.47
2019-05-07,-0.19054,2884.05
2019-05-08,0.11749999999999998,2879.42
2019-05-09,0.09106666666666667,2870.72
2019-05-10,0.0172,2881.4
2019-05-13,0.0,2811.8700000000003
2019-05-14,-0.15048,2834.41
2019-05-15,0.02065,2850.96
2019-05-16,-0.25453333333333333,2876.32
2019-05-17,0.24695,2859.53
2019-05-20,0.07042,2840.23
2019-05-21,0.0,2864.36
2019-05-22,0.007816666666666666,2856.27
2019-05-23,-0.2786666666666667,2822.24
2019-05-24,0.18445,2826.06
2019-05-28,-0.004166666666666652,2802.39
2019-05-29,-0.1421,2783.02
2019-05-30,-0.3978333333333333,2788.86
2019-05-31,0.0,2752.06
2019-06-03,-0.06693333333333333,2744.4499999999994
2019-06-04,0.0,2803.27
2019-06-05,-0.08937500000000001,2826.15
2019-06-06,-0.296,2843.49
2019-06-07,0.12978000000000003,2873.34
2019-06-10,0.32476000000000005,2886.73
2019-06-11,0.16822,2885.72
2019-06-12,0.4019,2879.84
2019-06-13,0.11648,2891.64
2019-06-17,0.41559999999999997,2889.67
2019-06-18,0.0,2917.75
2019-06-19,-0.04225,2926.4600000000005
2019-06-20,0.19979999999999998,2954.18
2019-06-21,-0.13396666666666665,2950.4600000000005
2019-06-24,0.1661,2945.35
2019-06-25,-0.10970624999999999,2917.38
2019-06-26,0.0,2913.78
2019-06-27,-0.1531,2924.92
2019-06-28,0.1722,2941.76
2019-07-01,-0.09838333333333332,2964.33
2019-07-02,0.5859,2973.01
2019-07-03,0.04667499999999998,2995.82
2019-07-05,0.12695,2990.41
2019-07-08,-0.14288333333333333,2975.9499999999994
2019-07-10,-0.036324999999999996,2993.07
2019-07-11,0.0,2999.91
2019-07-12,0.044550000000000034,3013.77
2019-07-15,0.09966666666666667,3014.3000000000006
2019-07-16,0.0,3004.04
2019-07-17,-0.05617499999999999,2984.42
2019-07-18,-0.4588,2995.11
2019-07-19,0.10678000000000001,2976.61
2019-07-22,0.00645,2985.03
2019-07-23,0.0,3005.47
2019-07-24,0.042666666666666665,3019.56
2019-07-25,-0.06391999999999999,3003.67
2019-07-26,0.14045,3025.86
2019-07-29,0.4404,3020.97
2019-07-30,-0.1346,3013.18
2019-07-31,0.0,2980.38
2019-08-01,-0.31245,2953.56
2019-08-02,-0.7144333333333334,2932.0500000000006
2019-08-05,-0.0653,2844.74
2019-08-06,0.05183333333333332,2881.77
2019-08-07,-0.20894285714285712,2883.98
2019-08-08,0.009849999999999998,2938.09
2019-08-09,-0.0683,2918.65
2019-08-12,0.0,2882.7
2019-08-13,0.1468,2926.32
2019-08-14,-0.351425,2840.6
2019-08-15,0.09106666666666667,2847.6
2019-08-16,0.0,2888.68
2019-08-19,0.38306666666666667,2923.65
2019-08-20,0.16287999999999997,2900.51
2019-08-21,0.1101,2924.43
2019-08-22,-0.2044,2922.9499999999994
2019-08-23,0.06743333333333333,2847.11
2019-08-26,0.03462500000000002,2878.38
2019-08-27,-0.3062,2869.16
2019-08-28,-0.057774999999999986,2887.94
2019-08-29,0.0,2924.58
2019-08-30,0.007949999999999999,2926.46
2019-09-03,-0.18291999999999997,2906.27
2019-09-04,-0.03598,2937.78
2019-09-05,-0.13140000000000002,2976.0
2019-09-06,0.31845,2978.71
2019-09-09,0.12366000000000002,2978.43
2019-09-10,0.0,2979.39
2019-09-11,0.10003999999999999,3000.93
2019-09-12,-0.048350000000000004,3009.57
2019-09-13,0.0,3007.39
2019-09-16,-0.01783333333333333,2997.9600000000005
2019-09-17,-0.23835,3005.7
2019-09-18,-0.14049999999999999,3006.73
2019-09-19,0.13646666666666665,3006.7899999999995
2019-09-20,-0.4063,2992.07
2019-09-23,0.2693,2991.78
2019-09-24,0.0998,2966.6
2019-09-25,0.0,2984.87
2019-09-26,0.16463333333333333,2977.6200000000003
2019-09-27,0.3353333333333333,2961.7899999999995
2019-09-30,0.0053599999999999984,2976.74
2019-10-01,-0.16446666666666668,2940.25
2019-10-02,-0.14368,2887.61
2019-10-03,-0.5199333333333334,2910.6299999999997
2019-10-04,0.0,2952.01
2019-10-07,-0.08335,2938.7899999999995
2019-10-08,0.0,2893.06
2019-10-09,-0.1319,2919.4
2019-10-10,0.12726666666666667,2938.1299999999997
2019-10-11,0.20692857142857143,2970.27
2019-10-14,-0.27115,2966.15
2019-10-15,0.03326666666666667,2995.68
2019-10-16,0.12319999999999998,2989.69
2019-10-17,0.0,2997.9499999999994
2019-10-18,0.0,2986.1999999999994
2019-10-21,0.19354,3006.72
2019-10-23,0.0,3004.52
2019-10-24,-0.3548,3010.29
2019-10-25,0.015383333333333332,3022.5500000000006
2019-10-28,0.18264444444444447,3039.42
2019-10-29,0.0,3036.89
2019-10-30,0.10394,3046.77
2019-10-31,-0.2044,3037.56
2019-11-01,0.1235111111111111,3066.91
2019-11-04,0.0,3078.27
2019-11-05,0.3032,3074.62
2019-11-06,0.08510000000000001,3076.78
2019-11-07,0.050575,3085.18
2019-11-08,-0.09480000000000001,3093.08
2019-11-11,-0.0258,3087.01
2019-11-12,0.424625,3091.84
2019-11-13,-0.09675,3094.04
2019-11-14,0.34626666666666667,3096.6299999999997
2019-11-15,0.0,3120.46
2019-11-18,-0.11323333333333334,3122.03
2019-11-19,0.0,3120.18
2019-11-20,-0.030949999999999978,3108.46
2019-11-21,-0.089,3103.54
2019-11-22,0.0,3110.29
2019-11-25,0.131675,3133.64
2019-11-26,-0.06337499999999999,3140.52
2019-11-27,0.16463333333333333,3153.6299999999997
2019-11-29,0.0,3140.98
2019-12-02,-0.07762857142857142,3113.87
2019-12-03,0.0,3093.2
2019-12-04,-0.14653333333333332,3112.76
2019-12-05,0.082775,3117.43
2019-12-06,0.11315,3145.91
2019-12-09,-0.24095,3135.96
2019-12-10,0.050575,3132.52
2019-12-11,-0.04903333333333334,3141.6299999999997
2019-12-12,-0.106575,3168.57
2019-12-13,0.0,3168.8
2019-12-16,0.11023333333333331,3191.4499999999994
2019-12-17,0.1361,3192.52
2019-12-18,0.04635714285714286,3191.14
2019-12-19,0.1366,3205.37
2019-12-20,0.21785,3221.22
2019-12-23,0.12633636363636364,3224.01
2019-12-24,-0.2553,3223.38
2019-12-26,-0.06057142857142857,3239.91
2019-12-27,0.3903666666666667,3240.02
2019-12-30,0.173,3221.29
2019-12-31,0.17493571428571428,3230.78
2020-01-02,-0.06606000000000001,3257.85
2020-01-03,0.1008,3234.85
2020-01-06,0.07034,3246.28
2020-01-07,0.031874999999999994,3237.18
2020-01-08,0.045533333333333335,3253.0500000000006
2020-01-09,-0.22964285714285712,3274.7
2020-01-10,0.21230000000000002,3265.35
2020-01-13,-0.068875,3288.13
2020-01-14,0.2517285714285714,3283.15
2020-01-15,0.1527285714285714,3289.29
2020-01-16,-0.122325,3316.81
2020-01-17,0.08808,3329.62
2020-01-21,0.1628,3320.79
2020-01-22,0.07136666666666668,3321.75
2020-01-23,0.0,3325.54
2020-01-24,0.0,3295.47
2020-01-27,0.2385,3243.63
2020-01-28,0.03018333333333333,3276.24
2020-01-29,-0.2294,3273.4
2020-01-30,0.08039999999999999,3283.66
2020-01-31,0.6369,3225.52
2020-02-03,0.3347428571428571,3248.9200000000005
2020-02-04,0.1186,3297.59
2020-02-05,0.04139999999999999,3334.69
2020-02-06,0.0,3345.78
2020-02-07,0.07686666666666667,3327.7100000000005
2020-02-10,-0.04158571428571429,3352.09
2020-02-11,-0.05091666666666666,3357.75
2020-02-12,0.22004,3379.45
2020-02-13,0.1858,3373.94
2020-02-14,0.31845,3380.16
2020-02-18,0.2023,3370.29
2020-02-19,0.11745714285714286,3386.15
2020-02-20,-0.233225,3373.23
2020-02-21,-0.05734999999999999,3337.75
2020-02-24,-0.09054285714285715,3225.89
2020-02-25,-0.0104625,3128.21
2020-02-26,-0.09796000000000002,3116.39
2020-02-27,-0.1335529411764706,2978.76
2020-02-28,-0.2701875,2954.22
2020-03-02,-0.24049999999999996,3090.23
2020-03-03,0.08808,3003.37
2020-03-04,-0.02372500000000001,3130.12
2020-03-05,-0.01603999999999999,3023.94
2020-03-06,-0.26482,2972.37
2020-03-09,-0.145125,2746.56
2020-03-10,-0.041337500000000006,2882.23
2020-03-11,-0.19225,2741.38
2020-03-12,-0.182972,2480.64
2020-03-13,0.05104666666666667,2711.02
2020-03-16,-0.21489000000000003,2386.13
2020-03-17,-0.17633571428571426,2529.19
2020-03-18,-0.08775,2398.1
2020-03-19,0.047325000000000006,2409.39
2020-03-20,-0.1443,2304.92
2020-03-23,-0.10328749999999999,2237.4
2020-03-24,-0.07136,2447.33
2020-03-25,-0.03465,2475.56
2020-03-26,-0.10212000000000002,2630.07
2020-03-27,0.09097777777777777,2541.47
2020-03-30,0.12135,2626.65
2020-03-31,-0.42209,2584.59
2020-04-01,-0.08872857142857142,2470.5
2020-04-02,0.3008166666666667,2526.9
2020-04-03,-0.23224,2488.65
2020-04-06,-0.10630000000000002,2663.68
2020-04-07,0.05135,2659.41
2020-04-08,0.0948875,2749.98
2020-04-09,0.32206,2789.82
2020-04-13,-0.032174999999999995,2761.63
2020-04-14,0.22998571428571427,2846.06
2020-04-15,-0.156225,2783.36
2020-04-16,-0.00645,2799.55
2020-04-17,0.0843,2874.56
2020-04-20,0.07308,2823.16
2020-04-21,-0.18213333333333334,2736.56
2020-04-22,0.0,2799.31
2020-04-24,0.0258,2836.74
2020-04-27,-0.17235,2878.48
2020-04-28,0.31845,2863.39
2020-04-29,0.0,2939.51
2020-04-30,-0.1309,2912.43
2020-05-01,-0.0146,2830.71
2020-05-04,0.16114,2842.74
2020-05-05,-0.12677142857142856,2868.44
2020-05-06,0.074,2848.42
2020-05-07,0.0963857142857143,2881.19
2020-05-08,0.1323,2929.8
2020-05-11,-0.09534000000000001,2930.19
2020-05-12,0.04915000000000001,2870.12
2020-05-13,-0.025675,2820.0
2020-05-14,0.041679999999999995,2852.5
2020-05-15,0.19923333333333335,2863.6999999999994
2020-05-18,0.2202,2953.91
2020-05-19,0.025733333333333334,2922.94
2020-05-20,-0.0883,2971.61
2020-05-21,0.15141666666666667,2948.51
2020-05-22,-0.09106666666666667,2955.4499999999994
2020-05-26,0.16912500000000003,2991.77
2020-05-27,0.0191142857142857,3036.13
2020-05-28,0.02309,3029.73
2020-05-29,0.131675,3044.31
2020-06-01,-0.0962857142857143,3055.73
2020-06-02,-0.15597142857142857,3080.82
2020-06-03,0.31845,3122.87
2020-06-04,0.08769999999999996,3112.35
2020-06-05,0.21673333333333333,3193.93
2020-06-08,0.011012500000000001,3232.39
2020-06-09,-0.0087625,3207.18
2020-06-10,-0.10336666666666666,3190.14
2020-06-11,0.043620000000000006,3002.1
2020-06-12,0.0,3041.31
2020-06-15,-0.05303333333333333,3066.59
2020-06-16,0.26724000000000003,3124.74
2020-06-17,0.13006666666666666,3113.49
2020-06-18,-0.1998,3115.34
2020-06-19,0.008099999999999996,3097.74
2020-06-22,0.0,3117.86
2020-06-24,0.10935714285714286,3050.3299999999995
2020-06-25,0.031775000000000005,3083.76
2020-06-26,-0.2576,3009.05
2020-06-29,0.15648,3053.24
2020-06-30,0.05502222222222222,3100.29
2020-07-01,0.2903,3115.86
2020-07-02,0.2127,3130.01
2020-07-06,0.16703333333333334,3179.72
2020-07-07,0.0,3145.32
2020-07-08,0.0368,3169.94
2020-07-09,0.0,3152.05
2020-07-10,-0.07955,3185.04
2020-07-13,0.0723,3155.22
2020-07-14,0.08463333333333334,3197.52
2020-07-15,-0.144525,3226.56
2020-07-16,0.0,3215.57
2020-07-20,0.3959,3251.84
2020-07-21,0.20761666666666667,3257.3000000000006
2020-07-22,0.27025,3276.02
2020-07-23,0.046819999999999994,3235.66
2020-07-24,-0.176,3215.63
2020-07-27,-0.5643,3239.41
2020-07-28,0.08125,3218.44
2020-07-29,-0.1682,3258.44
2020-07-30,0.28595,3246.22
2020-07-31,0.002071428571428565,3271.12
2020-08-03,0.34703333333333336,3294.61
2020-08-04,-0.07751666666666666,3306.51
2020-08-05,-0.4576,3327.77
2020-08-06,0.03571428571428571,3349.16
2020-08-07,-0.09545,3351.28
2020-08-10,0.027487499999999998,3360.47
2020-08-11,0.1142,3333.69
2020-08-12,0.12040000000000001,3380.35
2020-08-13,0.0,3373.43
2020-08-14,-0.13054000000000002,3372.85
2020-08-17,0.003437499999999996,3381.99
2020-08-18,-0.14103125,3389.78
2020-08-19,-0.07728571428571428,3374.85
2020-08-20,0.27275714285714286,3385.5099999999998
2020-08-21,0.025400000000000006,3397.16
2020-08-24,0.09225,3431.28
2020-08-25,0.05391428571428571,3443.62
2020-08-26,-0.01031666666666666,3478.73
2020-08-27,0.21423333333333336,3484.5500000000006
2020-08-28,0.06462222222222222,3508.01
2020-08-31,0.0903,3500.31
2020-09-01,0.19571666666666668,3526.65
2020-09-02,0.12214285714285714,3580.84
2020-09-03,-0.14195,3455.06
2020-09-04,-0.105375,3426.96
2020-09-08,-0.11194166666666665,3331.84
2020-09-09,-0.2667,3398.9600000000005
2020-09-10,0.13906666666666667,3339.19
2020-09-11,0.34,3340.97
2020-09-14,0.049219999999999986,3383.54
2020-09-15,0.008199999999999985,3401.2
2020-09-16,0.09765,3385.49
2020-09-17,0.36492,3357.0100000000007
2020-09-18,-0.07477999999999999,3319.47
2020-09-21,-0.013233333333333338,3281.06
2020-09-22,-0.1998,3315.57
2020-09-23,-0.09924727272727274,3236.92
2020-09-24,0.35586,3246.59
2020-09-25,-0.14313333333333333,3298.4600000000005
2020-09-28,0.08778333333333332,3351.6
2020-09-29,0.1341142857142857,3335.47
2020-09-30,-0.04647500000000001,3363.0
2020-10-01,0.0,3380.8000000000006
2020-10-02,0.008049999999999946,3348.42
2020-10-05,0.31845,3408.6
2020-10-06,-0.61305,3360.97
2020-10-07,0.08845,3419.44
2020-10-08,-0.12187499999999998,3446.83
2020-10-09,0.0,3477.14
2020-10-12,0.033716666666666666,3534.22
2020-10-13,0.131675,3511.93
2020-10-14,0.18076666666666666,3488.67
2020-10-15,-0.11870000000000003,3483.34
2020-10-16,-0.09106666666666667,3483.81
2020-10-19,0.2111333333333333,3426.92
2020-10-20,0.0,3443.12
2020-10-21,0.05128333333333334,3435.56
2020-10-22,0.051983333333333326,3453.49
2020-10-23,0.08315000000000002,3465.39
2020-10-26,0.00949999999999999,3400.97
2020-10-27,0.09891666666666667,3390.68
2020-10-28,-0.50335,3271.03
2020-10-29,-0.13799999999999998,3310.1099999999997
2020-10-30,0.7096,3269.96
2020-11-02,0.10258,3310.2399999999993
2020-11-03,0.16842,3369.1599999999994
2020-11-04,0.13758,3443.44
2020-11-05,0.16902499999999998,3510.45
2020-11-06,0.1287125,3509.44
2020-11-09,0.09921666666666668,3550.5
2020-11-10,-0.005699999999999997,3545.53
2020-11-11,0.4404,3572.66
2020-11-12,-0.11649999999999999,3537.01
2020-11-13,0.35934,3585.15
2020-11-16,0.2318272727272727,3626.9099999999994
2020-11-17,0.07374285714285714,3609.53
2020-11-18,0.13396666666666665,3567.7899999999995
2020-11-19,-0.08307142857142857,3581.87
2020-11-20,-0.06918571428571428,3557.54
2020-11-23,0.10294999999999999,3577.59
2020-11-24,0.16932307692307694,3635.4100000000003
2020-11-25,0.03845000000000001,3629.65
2020-11-27,0.41786666666666666,3638.35
2020-11-30,0.09388571428571428,3621.63
2020-12-01,-0.08066666666666666,3662.4499999999994
2020-12-02,0.17843333333333333,3669.01
2020-12-03,0.0,3666.72
2020-12-04,0.11881666666666668,3699.1200000000003
2020-12-07,0.16975,3691.96
2020-12-08,-0.09106666666666667,3702.25
2020-12-09,0.024900000000000002,3672.82
2020-12-10,0.0425,3668.1
2020-12-11,0.19175,3663.4600000000005
2020-12-14,0.160225,3647.49
2020-12-15,0.13543333333333332,3694.6200000000003
2020-12-16,0.19748333333333332,3701.17
2020-12-17,-0.0734,3722.48
2020-12-18,0.04195454545454545,3709.4099999999994
2020-12-21,0.09593076923076924,3694.92
2020-12-22,-0.00931428571428572,3687.2599999999998
2020-12-23,0.07543333333333334,3690.01
2020-12-24,-0.0061500000000000036,3703.06
2020-12-28,-0.125,3735.36
2020-12-29,0.04762,3727.04
2020-12-30,0.07024999999999999,3732.0399999999995
2021-01-04,-0.07409999999999999,3700.65
2021-01-05,0.052199999999999996,3726.86
2021-01-06,0.13591666666666669,3748.14
2021-01-07,-0.015414285714285722,3803.79
2021-01-08,-0.2173,3824.68
2021-01-11,0.1589,3799.61
2021-01-12,0.11315,3801.19
2021-01-13,-0.112225,3809.84
2021-01-14,0.17020000000000002,3795.5399999999995
2021-01-15,-0.016557142857142854,3768.25
2021-01-19,0.07461111111111111,3798.9100000000003
2021-01-20,0.055299999999999995,3851.85
2021-01-21,0.02560000000000001,3853.07
2021-01-25,0.06387999999999999,3855.3599999999997
2021-01-26,-0.015080000000000005,3849.62
2021-01-27,0.0129,3750.77
2021-01-28,0.0,3787.38
2021-01-29,-0.04197142857142856,3714.2400000000002
2021-02-01,0.354325,3773.86
2021-02-02,0.1202375,3826.31
2021-02-03,0.21356666666666668,3830.17
2021-02-04,0.0903,3871.74
2021-02-05,0.10338333333333333,3886.83
2021-02-08,0.0,3915.59
2021-02-09,0.12765,3911.23
2021-02-10,0.26335,3909.88
2021-02-11,0.08499999999999999,3916.38
2021-02-12,-0.099275,3934.83
2021-02-16,0.12248,3932.59
2021-02-17,-0.0459,3931.33
2021-02-18,-0.09686,3913.97
2021-02-19,0.0,3906.71
2021-02-22,0.19775,3876.5
2021-02-23,0.0,3881.37
2021-02-24,0.0,3925.43
2021-02-25,-0.29109999999999997,3829.34
2021-02-26,0.038275,3811.15
2021-03-01,0.015212499999999997,3901.82
2021-03-02,0.27815,3870.29
2021-03-03,0.025049999999999996,3819.72
2021-03-04,0.13996999999999998,3768.47
2021-03-05,-0.030559999999999997,3841.94
2021-03-08,0.025099999999999997,3821.35
2021-03-09,0.10781428571428571,3875.44
2021-03-10,-0.16215,3898.81
2021-03-11,-0.09106666666666667,3939.34
2021-03-12,0.12040000000000001,3943.34
2021-03-15,0.0,3968.94
2021-03-16,0.025633333333333327,3962.71
2021-03-17,0.0243,3974.1200000000003
2021-03-18,0.04111666666666666,3915.4600000000005
2021-03-19,-0.014774999999999996,3913.1
2021-03-22,0.05273333333333335,3940.59
2021-03-23,0.18303750000000002,3910.52
2021-03-24,0.045457142857142856,3889.14
2021-03-25,0.0,3909.52
2021-03-26,0.2596,3974.54
2021-03-29,0.29004,3971.09
2021-03-30,0.12290000000000001,3958.5500000000006
2021-03-31,0.1129625,3972.89
2021-04-01,0.10937142857142858,4019.87
2021-04-05,-0.27423333333333333,4077.91
2021-04-06,0.17822500000000002,4073.94
2021-04-07,0.0,4079.95
2021-04-08,0.13006666666666666,4097.17
2021-04-09,0.14579999999999999,4128.8
2021-04-12,0.0,4127.99
2021-04-13,0.0,4141.59
2021-04-14,0.10115,4124.66
2021-04-15,-0.17,4170.42
2021-04-16,0.30953333333333327,4185.47
2021-04-19,0.015028571428571431,4163.26
2021-04-20,-0.026225,4134.94
2021-04-21,-0.13036666666666666,4173.42
2021-04-22,0.0567,4134.98
2021-04-23,0.146475,4180.17
2021-04-26,0.6369,4187.62
2021-04-27,-0.019,4186.72
2021-04-28,-0.10747999999999999,4183.18
2021-04-29,0.04159999999999999,4211.47
2021-04-30,0.11298571428571429,4181.17
2021-05-03,0.22296666666666667,4192.66
2021-05-04,0.07528888888888889,4164.66
2021-05-05,0.09746666666666666,4167.59
2021-05-06,0.14495,4201.62
2021-05-07,0.032125,4232.6
2021-05-10,-0.0025800000000000016,4188.43
2021-05-11,-0.056575,4152.1
2021-05-12,-0.160125,4063.04
2021-05-13,-0.09106666666666667,4112.5
2021-05-14,-0.015033333333333329,4173.85
2021-05-17,-0.17184000000000002,4163.29
2021-05-18,0.012866666666666667,4127.83
2021-05-19,0.5719,4115.68
2021-05-20,-0.06364,4159.12
2021-05-21,-0.20095,4155.86
2021-05-24,-0.005312499999999998,4197.05
2021-05-25,0.0,4188.13
2021-05-26,0.10533999999999999,4195.99
2021-05-27,0.42948000000000003,4200.88
2021-05-28,-0.0024666666666666704,4204.11
2021-06-01,0.22494999999999998,4202.04
2021-06-02,0.04766,4208.12
2021-06-03,0.23928000000000002,4192.85
2021-06-04,0.01516666666666667,4229.89
2021-06-07,0.0670625,4226.52
2021-06-08,0.085,4227.26
2021-06-09,0.20140000000000002,4219.55
2021-06-10,0.3256333333333334,4239.18
2021-06-11,-0.4767,4247.44
2021-06-14,0.7096,4255.15
2021-06-15,-0.050575,4246.59
2021-06-16,0.09755000000000001,4223.7
2021-06-17,-0.2083,4221.86
2021-06-18,0.0,4166.45
2021-06-21,0.0,4224.79
2021-06-22,0.31845,4246.44
2021-06-23,-0.12040000000000001,4241.84
2021-06-24,0.18783333333333332,4266.49
2021-06-25,0.07039999999999999,4280.7
2021-06-28,0.062139999999999994,4290.61
2021-06-29,0.29074,4291.8
2021-06-30,0.04046,4297.5
2021-07-01,0.07294,4319.94
2021-07-02,0.08344,4352.34
2021-07-06,0.17770000000000002,4343.54
2021-07-07,0.21757142857142858,4358.13
2021-07-08,0.5362,4320.82
2021-07-09,0.24925000000000003,4369.55
2021-07-12,0.1585,4384.63
2021-07-13,0.00883333333333334,4369.21
2021-07-14,0.0,4374.3
2021-07-15,0.015099999999999995,4360.03
2021-07-16,0.1638,4327.16
2021-07-19,-0.058300000000000005,4258.49
2021-07-20,0.02232500000000001,4323.06
2021-07-21,0.39285,4358.69
2021-07-22,-0.020099999999999993,4367.48
2021-07-23,0.06344999999999999,4411.79
2021-07-26,0.13556,4422.3
2021-07-27,0.2202,4401.46
2021-07-28,-0.4939,4400.64
2021-07-29,-0.09106666666666667,4419.15
2021-07-30,0.07912500000000001,4395.26
2021-08-02,0.465775,4387.16
2021-08-03,0.1308,4423.15
2021-08-04,0.17020000000000002,4402.66
2021-08-05,0.0978,4429.1
2021-08-06,0.44643999999999995,4436.52
2021-08-09,-0.007200000000000012,4432.35
2021-08-10,0.0,4436.75
2021-08-11,-0.044475,4442.41
2021-08-13,-0.02692500000000002,4468.0
2021-08-16,0.18159999999999998,4479.71
2021-08-17,-0.06888749999999999,4448.08
2021-08-18,0.09141666666666666,4400.27
2021-08-19,0.14445,4405.8
2021-08-20,0.10115,4441.67
2021-08-23,0.0,4479.53
2021-08-24,-0.14517999999999998,4486.23
2021-08-25,0.0037600000000000077,4496.19
2021-08-26,-0.10694999999999999,4470.0
2021-08-27,0.18964999999999999,4509.37
2021-08-30,0.13351428571428572,4528.79
2021-08-31,0.17020000000000002,4522.68
2021-09-01,0.054700000000000026,4524.09
2021-09-02,0.03382500000000001,4536.95
2021-09-03,0.25022,4535.43
2021-09-07,0.0,4520.03
2021-09-08,0.059199999999999996,4514.07
2021-09-09,-0.04866666666666667,4493.28
2021-09-10,0.0,4458.58
2021-09-13,0.0,4468.73
2021-09-14,0.20531666666666668,4443.05
2021-09-15,0.05787272727272728,4480.7
2021-09-16,0.06443333333333333,4473.75
2021-09-17,-0.06755,4432.99
2021-09-20,0.04254999999999999,4357.73
2021-09-21,-0.08474,4354.19
2021-09-22,0.08895,4395.64
2021-09-23,0.248925,4448.98
2021-09-24,-0.03601666666666666,4455.48
2021-09-27,0.023100000000000002,4443.11
2021-09-28,-0.04309999999999999,4352.63
2021-09-29,-0.033299999999999996,4359.46
2021-09-30,0.144275,4307.54
2021-10-01,-0.040149999999999984,4357.04
2021-10-04,0.030062500000000006,4300.46
2021-10-05,0.05296666666666667,4345.72
2021-10-06,-0.03054000000000001,4363.55
2021-10-07,0.35772,4399.76
2021-10-08,-0.130575,4391.34
2021-10-11,0.33805999999999997,4361.19
2021-10-12,-0.05464,4350.65
2021-10-13,0.0,4363.8
2021-10-14,0.10065714285714285,4438.26
2021-10-15,0.0,4471.37
2021-10-18,0.25226000000000004,4486.46
2021-10-19,0.11717999999999999,4519.63
2021-10-20,0.03947142857142857,4536.19
2021-10-21,0.3118714285714286,4549.78
2021-10-22,-0.1101,4544.9
2021-10-25,0.0,4566.48
2021-10-26,-0.1489,4574.79
2021-10-27,0.18741428571428573,4551.68
2021-10-28,0.14185999999999999,4596.42
2021-10-29,0.12194444444444444,4605.38
2021-11-01,0.13368181818181818,4613.67
2021-11-02,0.03490000000000001,4630.65
2021-11-03,0.14985,4660.57
2021-11-04,0.28258,4680.06
2021-11-05,0.09176,4697.53
2021-11-08,0.028587499999999995,4701.7
2021-11-09,0.04201666666666667,4685.25
2021-11-10,-0.15460000000000002,4646.71
2021-11-11,0.0,4649.27
2021-11-12,0.29047999999999996,4682.85
2021-11-15,-0.18436,4682.8
2021-11-16,-0.04573333333333333,4700.9
2021-11-17,0.0,4688.67
2021-11-18,0.049483333333333344,4704.54
2021-11-19,-0.030227272727272728,4697.96
2021-11-22,0.06408333333333334,4682.94
2021-11-23,0.10091999999999998,4690.7
2021-11-24,-0.11148,4701.46
2021-11-26,-0.32985,4594.62
2021-11-29,-0.1966125,4655.27
2021-11-30,0.05750666666666667,4567.0
2021-12-01,-0.02872222222222222,4513.04
2021-12-02,0.08395555555555557,4577.1
2021-12-03,0.07252857142857143,4538.43
2021-12-06,0.10764,4591.67
2021-12-07,-0.10868,4686.75
2021-12-08,-0.023783333333333326,4701.21
2021-12-09,0.29009999999999997,4667.45
2021-12-10,0.04743999999999999,4712.02
2021-12-13,0.03666250000000001,4668.97
2021-12-14,0.181,4634.09
2021-12-15,0.038650000000000004,4709.85
2021-12-16,0.132475,4668.67
2021-12-17,0.12726666666666667,4620.64
2021-12-20,0.08165,4568.02
2021-12-21,0.0,4649.23
2021-12-22,-0.0890111111111111,4696.56
2021-12-23,0.1945625,4725.79
2021-12-27,-0.09072,4791.19
2021-12-28,0.0595375,4786.35
2021-12-29,0.05724705882352941,4793.06
2021-12-30,0.1633875,4778.73
2021-12-31,0.10604374999999999,4766.18
2022-01-03,0.13293846153846156,4796.56
2022-01-04,0.1608,4793.54
2022-01-05,0.24512857142857142,4700.58
2022-01-06,0.12738,4696.05
2022-01-07,-0.1711,4677.03
