Date,vader_score,CP,return,sentiment_lag_1,sentiment_lag_2,sentiment_lag_3,sentiment_lag_4,sentiment_lag_5,volatility_20d,direction
2012-01-09,-0.1241333333333333,1280.7,0.002261682096712514,0.0,-0.24695,0.0,-0.119175,-0.0448749999999999,0.01214432828820818,1
2012-01-10,-0.27115,1292.08,0.008885765596938988,-0.1241333333333333,0.0,-0.24695,0.0,-0.119175,0.01109379447678804,1
2012-01-11,0.1366,1292.48,0.00030957835428147007,-0.27115,-0.1241333333333333,0.0,-0.24695,0.0,0.010556755489132324,1
2012-01-12,-0.0960333333333333,1295.5,0.0023365932161425462,0.1366,-0.27115,-0.1241333333333333,0.0,-0.24695,0.009822775662079867,1
2012-01-13,0.1366,1289.09,-0.0049478965650329165,-0.0960333333333333,0.1366,-0.27115,-0.1241333333333333,0.0,0.009634897917891516,0
2012-01-17,0.1909,1293.67,0.003552893901899834,0.1366,-0.0960333333333333,0.1366,-0.27115,-0.1241333333333333,0.009061278634595509,1
2012-01-18,-0.2302666666666666,1308.04,0.011107933244181245,0.1909,0.1366,-0.0960333333333333,0.1366,-0.27115,0.009227269668939091,1
2012-01-19,-0.0869,1314.5,0.004938686890309185,-0.2302666666666666,0.1909,0.1366,-0.0960333333333333,0.1366,0.00923050256945506,1
2012-01-20,0.0516,1315.38,0.000669456066945795,-0.0869,-0.2302666666666666,0.1909,0.1366,-0.0960333333333333,0.008522100259514729,1
2012-01-23,-0.0848,1316.0,0.00047134668308768113,0.0516,-0.0869,-0.2302666666666666,0.1909,0.1366,0.006097775208721268,1
2012-01-24,0.1204,1314.65,-0.001025835866261371,-0.0848,0.0516,-0.0869,-0.2302666666666666,0.1909,0.006159294064716136,0
2012-01-25,-0.2906,1326.06,0.008679116114555185,0.1204,-0.0848,0.0516,-0.0869,-0.2302666666666666,0.006179289544552685,1
2012-01-26,0.2553,1318.43,-0.005753887456072748,-0.2906,0.1204,-0.0848,0.0516,-0.0869,0.006279917753732171,0
2012-01-27,-0.1339666666666666,1316.33,-0.0015928035618122394,0.2553,-0.2906,0.1204,-0.0848,0.0516,0.006318907625416041,0
2012-01-30,0.21075,1313.01,-0.0025221638950718717,-0.1339666666666666,0.2553,-0.2906,0.1204,-0.0848,0.0054515663093421506,0
2012-01-31,-0.2159333333333333,1312.41,-0.0004569652934859336,0.21075,-0.1339666666666666,0.2553,-0.2906,0.1204,0.0054094421939990325,0
2012-02-01,0.0,1324.09,0.008899657881302314,-0.2159333333333333,0.21075,-0.1339666666666666,0.2553,-0.2906,0.004711896996258576,1
2012-02-02,0.29295,1325.54,0.001095091723372299,0.0,-0.2159333333333333,0.21075,-0.1339666666666666,0.2553,0.004699705924690938,1
2012-02-03,0.1753,1344.9,0.014605368378170613,0.29295,0.0,-0.2159333333333333,0.21075,-0.1339666666666666,0.005496379903465431,1
2012-02-06,-0.2732,1344.33,-0.0004238233325899454,0.1753,0.29295,0.0,-0.2159333333333333,0.21075,0.00541520466077148,0
2012-02-07,-0.17,1347.05,0.0020233127282736074,-0.2732,0.1753,0.29295,0.0,-0.2159333333333333,0.005416145262239818,1
2012-02-08,0.0,1349.96,0.0021602761590142627,-0.17,-0.2732,0.1753,0.29295,0.0,0.005206303795492225,1
2012-02-09,0.59915,1351.95,0.001474117751637083,0.0,-0.17,-0.2732,0.1753,0.29295,0.005190462522629145,1
2012-02-10,0.0,1342.64,-0.006886349347239085,0.59915,0.0,-0.17,-0.2732,0.1753,0.005578894785479407,0
2012-02-13,0.1819666666666666,1351.77,0.006800035750461619,0.0,0.59915,0.0,-0.17,-0.2732,0.00544756580556382,1
2012-02-14,0.3357166666666666,1350.5,-0.0009395089401302847,0.1819666666666666,0.0,0.59915,0.0,-0.17,0.005489581815101927,0
2012-02-15,-0.03558,1343.23,-0.005383191410588628,0.3357166666666666,0.1819666666666666,0.0,0.59915,0.0,0.005311427461184313,0
2012-02-16,0.0,1358.04,0.011025662023629534,-0.03558,0.3357166666666666,0.1819666666666666,0.0,0.59915,0.0056893412347996,1
2012-02-17,0.0,1361.23,0.002348973520662101,0.0,-0.03558,0.3357166666666666,0.1819666666666666,0.0,0.005686563792293416,1
2012-02-21,0.3157,1362.21,0.0007199371156969558,0.0,0.0,-0.03558,0.3357166666666666,0.1819666666666666,0.00568393912496065,1
2012-02-22,-0.23835,1357.66,-0.003340160474523013,0.3157,0.0,0.0,-0.03558,0.3357166666666666,0.00576622367987868,0
2012-02-23,0.0,1363.46,0.004272056332218721,-0.23835,0.3157,0.0,0.0,-0.03558,0.005563163755063147,1
2012-02-24,-0.0253,1365.74,0.0016722162733047163,0.0,-0.23835,0.3157,0.0,0.0,0.005301798975440057,1
2012-02-27,0.17,1367.59,0.0013545770058722706,-0.0253,0.0,-0.23835,0.3157,0.0,0.005243830598808806,1
2012-02-28,-0.1171799999999999,1372.18,0.003356269057246841,0.17,-0.0253,0.0,-0.23835,0.3157,0.005145265635147787,1
2012-02-29,0.1133333333333333,1365.68,-0.004736987858735775,-0.1171799999999999,0.17,-0.0253,0.0,-0.23835,0.0053474509937769385,0
2012-03-01,0.0,1374.09,0.006158104387557817,0.1133333333333333,-0.1171799999999999,0.17,-0.0253,0.0,0.005194353697655302,1
2012-03-02,0.1763,1369.63,-0.0032457844828212012,0.0,0.1133333333333333,-0.1171799999999999,0.17,-0.0253,0.00531756965761831,0
2012-03-05,-0.1304,1364.33,-0.0038696582288648695,0.1763,0.0,0.1133333333333333,-0.1171799999999999,0.17,0.004488822489009602,0
2012-03-06,-0.3477,1343.36,-0.015370181700908203,-0.1304,0.1763,0.0,0.1133333333333333,-0.1171799999999999,0.0057558497155523365,0
2012-03-07,0.14808,1352.63,0.006900607432110739,-0.3477,-0.1304,0.1763,0.0,0.1133333333333333,0.005947134021003957,1
2012-03-08,0.0,1365.91,0.009817910293280496,0.14808,-0.3477,-0.1304,0.1763,0.0,0.006313596537256241,1
2012-03-09,-0.1304999999999999,1370.87,0.0036312787811787484,0.0,0.14808,-0.3477,-0.1304,0.1763,0.006347534435551694,1
2012-03-13,-0.0285666666666667,1395.95,0.01829495138123982,-0.1304999999999999,0.0,0.14808,-0.3477,-0.1304,0.0072006494651236245,1
2012-03-14,-0.1060666666666666,1394.28,-0.0011963179196963214,-0.0285666666666667,-0.1304999999999999,0.0,0.14808,-0.3477,0.007140288223676208,0
2012-03-15,0.10115,1402.6,0.005967237570645656,-0.1060666666666666,-0.0285666666666667,-0.1304999999999999,0.0,0.14808,0.007179263417617467,1
2012-03-16,0.1702,1404.17,0.0011193497789820928,0.10115,-0.1060666666666666,-0.0285666666666667,-0.1304999999999999,0.0,0.006975519435009696,1
2012-03-19,0.2816333333333333,1409.75,0.003973877806818127,0.1702,0.10115,-0.1060666666666666,-0.0285666666666667,-0.1304999999999999,0.00668024617842662,1
2012-03-20,0.0,1405.52,-0.003000532009221457,0.2816333333333333,0.1702,0.10115,-0.1060666666666666,-0.0285666666666667,0.006767488039201891,0
2012-03-21,0.158,1402.89,-0.0018711935796003054,0.0,0.2816333333333333,0.1702,0.10115,-0.1060666666666666,0.006810371423711099,0
2012-03-22,-0.5106,1392.78,-0.007206552188696258,0.158,0.0,0.2816333333333333,0.1702,0.10115,0.00700686887587536,0
2012-03-23,0.0072666666666666,1397.11,0.003108890133402209,-0.5106,0.158,0.0,0.2816333333333333,0.1702,0.006985706472609064,1
2012-03-26,0.2997,1416.51,0.013885807130433525,0.0072666666666666,-0.5106,0.158,0.0,0.2816333333333333,0.007537282513332669,1
2012-03-27,0.0,1412.52,-0.0028167820911959573,0.2997,0.0072666666666666,-0.5106,0.158,0.0,0.00760918840090755,0
2012-03-28,-0.2613999999999999,1405.54,-0.004941522951887434,0.0,0.2997,0.0072666666666666,-0.5106,0.158,0.007736130656615145,0
2012-03-29,0.0,1403.28,-0.0016079229335344003,-0.2613999999999999,0.0,0.2997,0.0072666666666666,-0.5106,0.007640147286056502,0
2012-03-30,0.0633666666666666,1408.47,0.0036984778518898143,0.0,-0.2613999999999999,0.0,0.2997,0.0072666666666666,0.007578848999019976,1
2012-04-02,0.26335,1419.04,0.007504597187018458,0.0633666666666666,0.0,-0.2613999999999999,0.0,0.2997,0.007623292276218133,1
2012-04-03,0.17,1413.38,-0.003988612019393267,0.26335,0.0633666666666666,0.0,-0.2613999999999999,0.0,0.007627994425482354,0
2012-04-04,0.3022,1398.96,-0.010202493313900107,0.17,0.26335,0.0633666666666666,0.0,-0.2613999999999999,0.007084078042469379,0
2012-04-05,0.26335,1398.08,-0.0006290387144737286,0.3022,0.17,0.26335,0.0633666666666666,0.0,0.0070126451682216775,0
2012-04-09,0.5966,1382.2,-0.011358434424353359,0.26335,0.3022,0.17,0.26335,0.0633666666666666,0.007311115871971829,0
2012-04-10,0.0,1358.59,-0.017081464332224128,0.5966,0.26335,0.3022,0.17,0.26335,0.008266440349021398,0
2012-04-11,0.23835,1368.71,0.0074488992264039044,0.0,0.5966,0.26335,0.3022,0.17,0.007269951717089708,1
2012-04-12,-0.18765,1387.57,0.01377939811939699,0.23835,0.0,0.5966,0.26335,0.3022,0.007980775514821964,1
2012-04-13,0.0365,1370.26,-0.012475046303970228,-0.18765,0.23835,0.0,0.5966,0.26335,0.008288853524224232,0
2012-04-16,-0.5363,1369.57,-0.0005035540700305541,0.0365,-0.18765,0.23835,0.0,0.5966,0.008273572847768728,0
2012-04-17,0.0814,1390.78,0.015486612586432358,-0.5363,0.0365,-0.18765,0.23835,0.0,0.009020331021389577,1
2012-04-18,0.0,1385.14,-0.004055278333021661,0.0814,-0.5363,0.0365,-0.18765,0.23835,0.009037933416040103,0
2012-04-19,-0.1848,1376.92,-0.005934418181555712,0.0,0.0814,-0.5363,0.0365,-0.18765,0.00911122366756667,0
2012-04-20,-0.32585,1378.53,0.0011692763559247865,-0.1848,0.0,0.0814,-0.5363,0.0365,0.008997606915444234,1
2012-04-23,-0.0833333333333333,1366.9399999999998,-0.00840750654682898,-0.32585,-0.1848,0.0,0.0814,-0.5363,0.0091237578095506,0
2012-04-24,-0.00506,1371.97,0.003679751854507307,-0.0833333333333333,-0.32585,-0.1848,0.0,0.0814,0.008509037335292045,1
2012-04-25,0.3404,1390.69,0.013644613220405777,-0.00506,-0.0833333333333333,-0.32585,-0.1848,0.0,0.009153027142705624,1
2012-04-27,0.34976,1403.36,0.009110585392862358,0.3404,-0.00506,-0.0833333333333333,-0.32585,-0.1848,0.00935063002784792,1
2012-04-30,-0.6249,1397.91,-0.003883536654885278,0.34976,0.3404,-0.00506,-0.0833333333333333,-0.32585,0.009384546866071151,0
2012-05-01,0.1909,1405.82,0.00565844725339959,-0.6249,0.34976,0.3404,-0.00506,-0.0833333333333333,0.009436935628321928,1
2012-05-02,0.1896499999999999,1402.31,-0.0024967634547807815,0.1909,-0.6249,0.34976,0.3404,-0.00506,0.009279109168505507,0
2012-05-03,-0.0172,1391.57,-0.007658791565345768,0.1896499999999999,0.1909,-0.6249,0.34976,0.3404,0.009386324523624989,0
2012-05-04,-0.2011999999999999,1369.0999999999997,-0.016147229388388862,-0.0172,0.1896499999999999,0.1909,-0.6249,0.34976,0.009787451329702346,0
2012-05-07,0.1788,1369.58,0.00035059528157210806,-0.2011999999999999,-0.0172,0.1896499999999999,0.1909,-0.6249,0.009792027893885676,1
2012-05-08,-0.1806,1363.72,-0.004278683976109421,0.1788,-0.2011999999999999,-0.0172,0.1896499999999999,0.1909,0.009521465904540722,0
2012-05-09,-0.246525,1354.58,-0.00670225559499027,-0.1806,0.1788,-0.2011999999999999,-0.0172,0.1896499999999999,0.008835743874883855,0
2012-05-10,-0.03515,1357.99,0.002517385462652788,-0.246525,-0.1806,0.1788,-0.2011999999999999,-0.0172,0.00868113469309495,1
2012-05-11,0.0,1353.39,-0.003387359258904654,-0.03515,-0.246525,-0.1806,0.1788,-0.2011999999999999,0.008034397612483203,0
2012-05-14,-0.09358,1338.35,-0.011112835176852354,0.0,-0.03515,-0.246525,-0.1806,0.1788,0.007939133137390694,0
2012-05-15,0.2222555555555555,1330.66,-0.005745881122277252,-0.09358,0.0,-0.03515,-0.246525,-0.1806,0.008003034661723012,0
2012-05-16,0.0,1324.8,-0.0044038296785055,0.2222555555555555,-0.09358,0.0,-0.03515,-0.246525,0.006960876038737535,0
2012-05-18,0.0,1295.22,-0.02232789855072459,0.0,0.2222555555555555,-0.09358,0.0,-0.03515,0.008265832984094598,0
2012-05-21,-0.0903,1315.99,0.016035885795463223,0.0,0.0,0.2222555555555555,-0.09358,0.0,0.009295557479808085,1
2012-05-22,0.0,1316.63,0.000486325883935379,-0.0903,0.0,0.0,0.2222555555555555,-0.09358,0.00928370113045199,1
2012-05-23,0.0,1318.86,0.0016937180529077445,0.0,-0.0903,0.0,0.0,0.2222555555555555,0.009205721888491706,1
2012-05-24,0.0,1320.68,0.0013799796794202734,0.0,0.0,-0.0903,0.0,0.0,0.009148536062354794,1
2012-05-25,0.0725333333333333,1317.82,-0.002165551079746919,0.0,0.0,0.0,-0.0903,0.0,0.008389573829209672,0
2012-05-29,0.0441999999999999,1332.42,0.011078903036833676,0.0725333333333333,0.0,0.0,0.0,-0.0903,0.008544949324370433,1
2012-05-31,-0.0892714285714285,1310.33,-0.01657885651671409,0.0441999999999999,0.0725333333333333,0.0,0.0,0.0,0.009102168922760313,0
2012-06-01,0.3661999999999999,1278.04,-0.024642647272061224,-0.0892714285714285,0.0441999999999999,0.0725333333333333,0.0,0.0,0.010026646383956346,0
2012-06-04,0.0,1278.18,0.00010954273731655917,0.3661999999999999,-0.0892714285714285,0.0441999999999999,0.0725333333333333,0.0,0.010073687708467003,1
2012-06-05,-0.1468,1285.5,0.0057268929258789125,0.0,0.3661999999999999,-0.0892714285714285,0.0441999999999999,0.0725333333333333,0.01030013848955174,1
2012-06-06,0.26335,1315.13,0.0230493971217427,-0.1468,0.0,0.3661999999999999,-0.0892714285714285,0.0441999999999999,0.011506672798553242,1
2012-06-07,0.0,1314.99,-0.00010645335442127646,0.26335,-0.1468,0.0,0.3661999999999999,-0.0892714285714285,0.011502324994972564,0
2012-06-08,-0.1339666666666666,1325.66,0.00811413014547635,0.0,0.26335,-0.1468,0.0,0.3661999999999999,0.011703384002137666,1
2012-06-11,0.0,1308.93,-0.01262012884148278,-0.1339666666666666,0.0,0.26335,-0.1468,0.0,0.011918680276491733,0
2012-06-12,0.0,1324.18,0.011650737625388707,0.0,-0.1339666666666666,0.0,0.26335,-0.1468,0.012256734934240308,1
2012-06-13,-0.1241999999999999,1314.88,-0.007023214366626895,0.0,0.0,-0.1339666666666666,0.0,0.26335,0.012317879371217512,0
2012-06-14,0.0,1329.1,0.01081467510343126,-0.1241999999999999,0.0,0.0,-0.1339666666666666,0.0,0.012380756473334437,1
2012-06-15,-0.12972,1342.84,0.010337822586712786,0.0,-0.1241999999999999,0.0,0.0,-0.1339666666666666,0.01252808485778554,1
2012-06-18,-0.1987249999999999,1344.78,0.001444699294033569,-0.12972,0.0,-0.1241999999999999,0.0,0.0,0.01247499290802628,1
2012-06-19,-0.064,1357.98,0.009815731941284156,-0.1987249999999999,-0.12972,0.0,-0.1241999999999999,0.0,0.011355811276798938,1
2012-06-20,-0.0986666666666666,1355.69,-0.0016863282228014587,-0.064,-0.1987249999999999,-0.12972,0.0,-0.1241999999999999,0.010921387877680907,0
2012-06-21,-0.1204,1325.51,-0.022261726500896306,-0.0986666666666666,-0.064,-0.1987249999999999,-0.12972,0.0,0.012152488108396128,0
2012-06-22,0.3524,1335.02,0.0071745969475900395,-0.1204,-0.0986666666666666,-0.064,-0.1987249999999999,-0.12972,0.012244491470070618,1
2012-06-25,-0.1779,1313.72,-0.015954817156297207,0.3524,-0.1204,-0.0986666666666666,-0.064,-0.1987249999999999,0.012793599182265723,0
2012-06-26,-0.0377833333333333,1319.99,0.004772706512803371,-0.1779,0.3524,-0.1204,-0.0986666666666666,-0.064,0.012831114316074815,1
2012-06-27,0.0,1331.85,0.008984916552398081,-0.0377833333333333,-0.1779,0.3524,-0.1204,-0.0986666666666666,0.012745593969100143,1
2012-06-28,0.156225,1329.04,-0.0021098472050155026,0.0,-0.0377833333333333,-0.1779,0.3524,-0.1204,0.012148327914629026,0
2012-06-29,0.0,1362.16,0.02492024318304953,0.156225,0.0,-0.0377833333333333,-0.1779,0.3524,0.011737744005509507,1
2012-07-02,0.16375,1365.51,0.002459329300522617,0.0,0.156225,0.0,-0.0377833333333333,-0.1779,0.011716314712952964,1
2012-07-03,-0.0702499999999999,1374.0199999999998,0.0062321037561055,0.16375,0.0,0.156225,0.0,-0.0377833333333333,0.011722195070874509,1
2012-07-05,0.0,1367.58,-0.004686976899899387,-0.0702499999999999,0.16375,0.0,0.156225,0.0,0.01088612380048811,0
2012-07-06,0.1554,1354.68,-0.009432720572105424,0.0,-0.0702499999999999,0.16375,0.0,0.156225,0.011177564438816966,0
2012-07-09,-0.27115,1352.46,-0.0016387633979980665,0.1554,0.0,-0.0702499999999999,0.16375,0.0,0.011088383487430159,0
2012-07-10,0.26335,1341.47,-0.008125933484169567,-0.27115,0.1554,0.0,-0.0702499999999999,0.16375,0.010839308111304811,0
2012-07-12,-0.3612,1334.76,-0.005001975444847817,0.26335,-0.27115,0.1554,0.0,-0.0702499999999999,0.010638836625673151,0
2012-07-13,0.0049,1356.78,0.016497347837813425,-0.3612,0.26335,-0.27115,0.1554,0.0,0.01106069011369189,1
2012-07-16,0.0,1353.64,-0.0023143029820603678,0.0049,-0.3612,0.26335,-0.27115,0.1554,0.010874790369586324,0
2012-07-17,0.101025,1363.67,0.0074096510150409856,0.0,0.0049,-0.3612,0.26335,-0.27115,0.01076116846058935,1
2012-07-18,0.0,1372.78,0.006680501880953482,0.101025,0.0,0.0049,-0.3612,0.26335,0.010840434690257897,1
2012-07-19,0.26025,1376.51,0.0027171141770714335,0.0,0.101025,0.0,0.0049,-0.3612,0.010654201068123054,1
2012-07-20,-0.3537999999999999,1362.66,-0.010061677721193374,0.26025,0.0,0.101025,0.0,0.0049,0.010915637655833477,0
2012-07-23,-0.9118,1350.52,-0.008909045543275762,-0.3537999999999999,0.26025,0.0,0.101025,0.0,0.009815093676229264,0
2012-07-24,-0.1033714285714285,1338.31,-0.009040961999822295,-0.9118,-0.3537999999999999,0.26025,0.0,0.101025,0.009945389922888294,0
2012-07-25,-0.0833333333333333,1337.89,-0.0003138286346211494,-0.1033714285714285,-0.9118,-0.3537999999999999,0.26025,0.0,0.009197545527539958,0
2012-07-27,0.1944,1385.97,0.0359371846713854,-0.0833333333333333,-0.1033714285714285,-0.9118,-0.3537999999999999,0.26025,0.01207021726142048,1
2012-07-31,-0.4767,1379.32,-0.004798083652604368,0.1944,-0.0833333333333333,-0.1033714285714285,-0.9118,-0.3537999999999999,0.012074551290140087,0
2012-08-01,0.0057333333333333,1375.32,-0.002899979700142108,-0.4767,0.1944,-0.0833333333333333,-0.1033714285714285,-0.9118,0.012089372914202031,0
2012-08-02,0.0700875,1365.0,-0.00750370822790325,0.0057333333333333,-0.4767,0.1944,-0.0833333333333333,-0.1033714285714285,0.010942797020261595,0
2012-08-03,0.1322199999999999,1390.99,0.019040293040293088,0.0700875,0.0057333333333333,-0.4767,0.1944,-0.0833333333333333,0.011726207069742143,1
2012-08-06,0.0674333333333333,1394.2300000000002,0.00232927627085755,0.1322199999999999,0.0700875,0.0057333333333333,-0.4767,0.1944,0.01166669065872839,1
2012-08-07,-0.3015666666666667,1401.3499999999997,0.005106761438212759,0.0674333333333333,0.1322199999999999,0.0700875,0.0057333333333333,-0.4767,0.01163000055489926,1
2012-08-08,-0.1404999999999999,1402.22,0.0006208299140118001,-0.3015666666666667,0.0674333333333333,0.1322199999999999,0.0700875,0.0057333333333333,0.01135647789265811,1
2012-08-09,0.0,1402.8,0.0004136298155781315,-0.1404999999999999,-0.3015666666666667,0.0674333333333333,0.1322199999999999,0.0700875,0.011333146067941334,1
2012-08-10,0.0197499999999999,1405.87,0.0021884801824920697,0.0,-0.1404999999999999,-0.3015666666666667,0.0674333333333333,0.1322199999999999,0.011085391158170465,1
2012-08-13,-0.0772,1404.11,-0.0012518938450923889,0.0197499999999999,0.0,-0.1404999999999999,-0.3015666666666667,0.0674333333333333,0.010984772743643987,0
2012-08-14,0.1434,1403.93,-0.00012819508443062677,-0.0772,0.0197499999999999,0.0,-0.1404999999999999,-0.3015666666666667,0.01049529307193819,0
2012-08-15,0.0833333333333333,1405.53,0.001139657960154583,0.1434,-0.0772,0.0197499999999999,0.0,-0.1404999999999999,0.010453035644546079,1
2012-08-16,-0.053,1415.51,0.007100524357359861,0.0833333333333333,0.1434,-0.0772,0.0197499999999999,0.0,0.010444737904555973,1
2012-08-17,0.0,1418.16,0.0018721167635693536,-0.053,0.0833333333333333,0.1434,-0.0772,0.0197499999999999,0.010384518863668809,1
2012-08-20,0.011,1418.13,-2.1154171602644212e-05,0.0,-0.053,0.0833333333333333,0.1434,-0.0772,0.010388147236616876,0
2012-08-21,0.3748333333333333,1413.17,-0.003497563693032446,0.011,0.0,-0.053,0.0833333333333333,0.1434,0.010102029298693596,0
2012-08-22,0.1589,1413.49,0.00022644126325910285,0.3748333333333333,0.011,0.0,-0.053,0.0833333333333333,0.009790768573449463,1
2012-08-23,0.2202,1402.08,-0.008072218409751808,0.1589,0.3748333333333333,0.011,0.0,-0.053,0.009733804499063622,0
2012-08-24,-0.05135,1411.13,0.006454695880406369,0.2202,0.1589,0.3748333333333333,0.011,0.0,0.009753064996214887,1
2012-08-27,-0.0785285714285714,1410.44,-0.0004889698326873138,-0.05135,0.2202,0.1589,0.3748333333333333,0.011,0.005837156860628917,0
2012-08-28,0.0,1409.3,-0.0008082584158135564,-0.0785285714285714,-0.05135,0.2202,0.1589,0.3748333333333333,0.005699017044545671,0
2012-08-29,0.0,1410.49,0.0008443908323281235,0.0,-0.0785285714285714,-0.05135,0.2202,0.1589,0.005621990213031971,1
2012-08-30,0.0,1399.48,-0.007805797985097396,0.0,0.0,-0.0785285714285714,-0.05135,0.2202,0.005647175744194417,0
2012-08-31,-0.0864333333333333,1406.58,0.005073312944807951,0.0,0.0,0.0,-0.0785285714285714,-0.05135,0.003938060227899419,1
2012-09-04,0.0965599999999999,1404.94,-0.0011659486129476093,-0.0864333333333333,0.0,0.0,0.0,-0.0785285714285714,0.003933187781373797,0
2012-09-05,0.0,1403.44,-0.001067661252437846,0.0965599999999999,-0.0864333333333333,0.0,0.0,0.0,0.0037829300735524743,0
2012-09-07,-0.1133333333333333,1437.92,0.024568203841988323,0.0,0.0965599999999999,-0.0864333333333333,0.0,0.0,0.006659157397935599,1
2012-09-10,-0.1755666666666666,1429.08,-0.006147768999666292,-0.1133333333333333,0.0,0.0965599999999999,-0.0864333333333333,0.0,0.006862539537971115,0
2012-09-11,-0.2334333333333333,1433.5600000000002,0.003134883981302794,-0.1755666666666666,-0.1133333333333333,0.0,0.0965599999999999,-0.0864333333333333,0.006874776387518276,1
2012-09-12,-0.09545,1436.56,0.0020926923184239055,-0.2334333333333333,-0.1755666666666666,-0.1133333333333333,0.0,0.0965599999999999,0.006857826399146154,1
2012-09-13,0.1339666666666666,1459.99,0.01630979562287682,-0.09545,-0.2334333333333333,-0.1755666666666666,-0.1133333333333333,0.0,0.007635589859002754,1
2012-09-14,0.0676749999999999,1465.77,0.00395893122555635,0.1339666666666666,-0.09545,-0.2334333333333333,-0.1755666666666666,-0.1133333333333333,0.007645139973462068,1
2012-09-17,-0.7096,1461.19,-0.003124637562509802,0.0676749999999999,0.1339666666666666,-0.09545,-0.2334333333333333,-0.1755666666666666,0.00763700239956597,0
2012-09-18,-0.2416666666666666,1459.32,-0.001279778810421739,-0.7096,0.0676749999999999,0.1339666666666666,-0.09545,-0.2334333333333333,0.007663929200957881,0
2012-09-19,-0.23835,1461.05,0.0011854836499192167,-0.2416666666666666,-0.7096,0.0676749999999999,0.1339666666666666,-0.09545,0.007656408145180537,1
2012-09-20,0.0702333333333333,1460.26,-0.0005407070257691382,-0.23835,-0.2416666666666666,-0.7096,0.0676749999999999,0.1339666666666666,0.007582623610096124,0
2012-09-21,0.00645,1460.15,-7.532905099083553e-05,0.0702333333333333,-0.23835,-0.2416666666666666,-0.7096,0.0676749999999999,0.0075859412801471595,0
2012-09-24,0.0263999999999999,1456.89,-0.0022326473307536787,0.00645,0.0702333333333333,-0.23835,-0.2416666666666666,-0.7096,0.007298902315990583,0
2012-09-25,-0.0305,1441.59,-0.010501822375059366,0.0263999999999999,0.00645,0.0702333333333333,-0.23835,-0.2416666666666666,0.007720068690097056,0
2012-09-26,-0.0725333333333333,1433.32,-0.005736721259165245,-0.0305,0.0263999999999999,0.00645,0.0702333333333333,-0.23835,0.007864614781541962,0
2012-09-27,0.2231,1447.15,0.009648926966762561,-0.0725333333333333,-0.0305,0.0263999999999999,0.00645,0.0702333333333333,0.008093950932025003,1
2012-09-28,-0.0177857142857142,1440.67,-0.004477766644784609,0.2231,-0.0725333333333333,-0.0305,0.0263999999999999,0.00645,0.008198501427447366,0
2012-10-01,0.0,1444.49,0.00265154407324375,-0.0177857142857142,0.2231,-0.0725333333333333,-0.0305,0.0263999999999999,0.007930328613103842,1
2012-10-02,-0.3286,1445.75,0.0008722801819327497,0.0,-0.0177857142857142,0.2231,-0.0725333333333333,-0.0305,0.007889400110671026,1
2012-10-03,0.0,1450.99,0.0036244163928755846,-0.3286,0.0,-0.0177857142857142,0.2231,-0.0725333333333333,0.007879995111191484,1
2012-10-04,0.156225,1461.4,0.007174411953218218,0.0,-0.3286,0.0,-0.0177857142857142,0.2231,0.007946010156921668,1
2012-10-05,0.1110666666666666,1460.93,-0.00032160941562886514,0.156225,0.0,-0.3286,0.0,-0.0177857142857142,0.005927110706591046,0
2012-10-08,-0.4767,1455.88,-0.0034567022376157386,0.1110666666666666,0.156225,0.0,-0.3286,0.0,0.005789783964443045,0
2012-10-09,-0.0157285714285714,1441.48,-0.009890925076242563,-0.4767,0.1110666666666666,0.156225,0.0,-0.3286,0.0062452331998407275,0
2012-10-10,-0.375,1432.5600000000002,-0.006188084468740307,-0.0157285714285714,-0.4767,0.1110666666666666,0.156225,0.0,0.006392467781207147,0
2012-10-11,0.0674333333333333,1432.84,0.00019545429161760275,-0.375,-0.0157285714285714,-0.4767,0.1110666666666666,0.156225,0.005096879608087664,1
2012-10-12,0.0129,1428.59,-0.002966137182099926,0.0674333333333333,-0.375,-0.0157285714285714,-0.4767,0.1110666666666666,0.004981494691955807,0
2012-10-15,0.0501333333333333,1440.13,0.00807789498736522,0.0129,0.0674333333333333,-0.375,-0.0157285714285714,-0.4767,0.005376382684553615,1
2012-10-16,0.0,1454.92,0.010269906189024569,0.0501333333333333,0.0129,0.0674333333333333,-0.375,-0.0157285714285714,0.005906338854103016,1
2012-10-17,0.1704833333333333,1460.91,0.004117064855799546,0.0,0.0501333333333333,0.0129,0.0674333333333333,-0.375,0.0059767757800919625,1
2012-10-18,-0.3666999999999999,1457.34,-0.002443682362363253,0.1704833333333333,0.0,0.0501333333333333,0.0129,0.0674333333333333,0.006001138518949984,0
2012-10-19,0.0,1433.19,-0.01657128741405567,-0.3666999999999999,0.1704833333333333,0.0,0.0501333333333333,0.0129,0.007043168086701274,0
2012-10-22,0.15116,1433.82,0.0004395788416049484,0.0,-0.3666999999999999,0.1704833333333333,0.0,0.0501333333333333,0.007042058421872675,1
2012-10-23,0.0,1413.11,-0.014443932990194086,0.15116,0.0,-0.3666999999999999,0.1704833333333333,0.0,0.007375918827702166,0
2012-10-24,0.0739199999999999,1408.75,-0.0030853932107195448,0.0,0.15116,0.0,-0.3666999999999999,0.1704833333333333,0.007309287166842337,0
2012-10-25,0.31845,1412.97,0.002995563442768523,0.0739199999999999,0.0,0.15116,0.0,-0.3666999999999999,0.006949387573101292,1
